"id","muni","dpto","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam"
"22-10","Usumatlan","Zacapa",507.69081500503,659.68727391743,2364.62158203125,0.580425531914894,1583.5,68640.3772739427,18840.2053206203,41204.666684778,0.274477007103695,108.209552912307,78.5008820566476,62.3611655501136
"22-11","Zacapa","Zacapa",302.788080510852,587.197215542998,1682.3388671875,0.54037497679599,1778.25,263669.378670284,35993.7579294952,143527.128382461,0.136510952128821,495.820351802303,93.5467623334613,55.6617649455187
"22-2","Estanzuela","Zacapa",110.791821840053,247.641901077067,880.677124023438,0.123432979749277,1706,69400.9906889247,10631.7865704262,36155.8084050673,0.153193585061069,95.8576412089959,94.5742216338137,61.3037380885365
"22-3","Gualan","Zacapa",367.754470054242,535.566653118052,2000.92358398438,0.818562456385206,1729,422412.936899764,73362.1125037439,315439.403617049,0.173673924482934,790.657851028734,119.507644781643,82.0861369718716
"22-4","Huite","Zacapa",306.016462897089,651.74583883646,1476.03247070312,0.439425051334702,1726,40374.3944429736,8859.73215101831,27433.4871474631,0.219439381648985,89.7234789169039,85.4110132734885,53.2998365032257
"22-5","La Union","Zacapa",255.427201572501,985.771269937368,1693.19506835938,0.773150199379708,1816.5,114548.372890827,7878.95090335233,68790.1074554584,0.0687827395930063,208.398088643779,120.178098579278,68.4067600276753
"22-6","Rio Hondo","Zacapa",702.455308472681,1100.20413223211,2923.74853515625,0.812770339855819,1574.33333333333,153218.127413097,37524.0534957208,100818.062133915,0.244906096486552,446.758839028955,93.4385121953476,68.2689565480127
"22-7","San Diego","Zacapa",178.150206581067,921.407716632644,1498.10559082031,0.588039867109635,1682,54104.6658114188,0,38346.4092020615,0,110.420543656241,73.9182359679516,40.0449170958031
"22-9","Teculutan","Zacapa",758.181715799229,1330.70150411632,2946.38208007812,0.776019983347211,1386.66666666667,94079.2517560046,15997.4596103693,56057.4019657017,0.170042377163659,219.98262396198,84.4271981398854,64.4308894057882
"3-1","Acatenango","Chimaltenango",495.579396696853,1747.90749338727,3963.18823242188,0.842257597684515,1036.5,96557.0793540728,12802.8012119763,28002.8791029061,0.132593086883134,127.337223478282,42.191488710164,5.49581392070519
"3-10","San Juan Comalapa","Chimaltenango",104.112811276665,2115.05734004285,2518.1298828125,0.621276595744681,1215.5,61708.4413465095,9773.75053834251,15753.3239123355,0.158385957011299,86.0103665023029,40.2868802389946,1.5328354947562
"3-11","San Martin Jilotepeque","Chimaltenango",339.387004245907,1578.68076020304,2300.75341796875,0.695078299776286,1110.4,144938.680461011,18319.1185540743,50141.9314190207,0.126392199072091,410.807049269238,29.0583825612965,6.72946967003679
"3-12","Santa Apolonia","Chimaltenango",221.539162144131,2262.90004815908,2676.83447265625,0.667368421052632,0,33614.8799878083,13055.780225889,20559.0997619193,0.388392885252727,44.168227062014,49.8819330926042,0
"3-13","Santa Cruz Balanya","Chimaltenango",55.5430144034042,2091.35455406721,2261.5068359375,0.225663716814159,NA,21278.7293243924,5838.14791786154,9968.28069484113,0.27436543925436,20.3695811301047,45.7007382823723,0
"3-14","Tecpan","Chimaltenango",309.92660421795,2263.63121554248,3071.54711914062,0.697649947386882,790,179556.504306292,22619.994304298,104235.896172393,0.125977025403169,262.297650386313,49.7786364083871,0
"3-15","Yepocapa","Chimaltenango",618.139358117318,1236.1145760334,3917.37426757812,0.864475461503827,1017.5,105024.179862802,0,47835.3023575606,0,204.603923319552,45.0379754893531,12.6970774293468
"3-16","Zaragoza","Chimaltenango",113.772594801357,1994.28312451617,2345.6611328125,0.482820976491863,NA,38332.1161955225,18436.0156091334,12889.8713546338,0.480954808628251,51.0228719654043,37.4097157184732,0
"3-2","Chimaltenango","Chimaltenango",135.906478207876,1738.1089994377,2041.22766113281,0.586991869918699,1162,58632.0460367215,28080.5394947656,4445.49827055765,0.478928186766306,56.4936119895522,31.7889823004937,0
"3-3","El Tejar","Chimaltenango",94.8633921183429,1767.54742036515,1993.96459960938,0.383474576271186,1170,55068.6888672209,17906.2649874829,27720.10729042,0.325162362784006,43.447367694673,30.3225317207223,0
"3-4","Parramos","Chimaltenango",200.755445966899,2007.08618794473,2486.45532226562,0.374558303886926,NA,28956.9233081036,6616.22585769035,4349.82403440767,0.228485111739713,26.5303376600965,33.4605253190018,2.33292696920621
"3-5","Patzicia","Chimaltenango",145.699993512064,2115.81529512574,2636.92065429688,0.435860058309038,NA,44365.282847828,31094.5972686131,9655.85185916824,0.700876795382256,63.4489282839362,44.8553812508238,0
"3-6","Patzun","Chimaltenango",293.481540948498,2110.82140252249,2765.37890625,0.595249636451769,1094,98418.0990464202,18876.8614409694,39626.8166842565,0.191802743843548,189.278046297237,50.6554032394918,1.55532376956808
"3-7","Pochuta","Chimaltenango",415.40339142797,1070.72832500423,2522.19116210938,0.895123580494322,935.5,81946.9437496987,0,41928.9433743236,0,137.969326893285,56.1035591755086,9.94783838255118
"3-8","San Andres Itzapa","Chimaltenango",219.109524206884,2133.02727519735,2650.60424804688,0.657263751763047,1227,57600.7681804415,6019.75510191014,11402.3617658474,0.104508243415305,65.0419953887246,35.692142698993,0
"3-9","San Jose Poaquil","Chimaltenango",224.552231304173,1822.42949191007,2395.611328125,0.753609239653513,NA,43743.8098015028,1934.26528807526,34091.7175462518,0.0442180344339556,95.2260126468467,44.565392586144,5.20983446358196
"4-1","Camotan","Chiquimula",222.85078982483,841.525391940656,1566.50830078125,0.872413793103448,1789.5,151547.295333957,0,111779.617343476,0,240.520593949708,120.999240431219,60.5568647321915
"4-10","San Jose la Arada","Chiquimula",224.145866740719,763.332924384966,1436.0625,0.570261437908497,1780.5,51377.0075955541,13516.8171266969,33218.7154866178,0.263090782419694,112.768891152374,88.5528284218252,34.5747180142832
"4-11","San Juan Ermita","Chiquimula",250.948637151609,1027.52992849645,1660.76684570312,0.641280353200883,1704,64091.0491660354,7344.98782479023,40403.1107728526,0.114602396440136,83.5304492568207,108.616550926797,45.4469341295122
"4-2","Chiquimula","Chiquimula",371.180401149495,826.974310061517,1815.70764160156,0.420101781170483,1790.5,216402.117262033,64235.9932453171,106056.270385912,0.296836251225473,363.210160029978,81.4038450547607,39.7157723483934
"4-3","Concepcion Las Minas","Chiquimula",408.214784819876,1059.2434048719,2389.07641601562,0.563667970447632,1623,125743.15159414,35695.9520906293,72959.7700522512,0.283879890380391,213.197594849973,101.788053991845,22.8296629030871
"4-4","Esquipulas","Chiquimula",283.86465640146,1019.40408192399,2176.91870117188,0.658336441626259,1775.33333333333,193678.260339707,15837.4429890821,135196.635443812,0.081771918858129,494.631673733222,114.717792732857,37.4819401091011
"4-5","Ipala","Chiquimula",117.534962445368,907.850843550424,1615.95275878906,0.242826552462527,1756,131000.658174772,23375.5760250732,64211.8436285093,0.178438615124263,215.464525801466,85.8171685637423,19.0564567215093
"4-6","Jocotan","Chiquimula",292.888781277657,903.171386363018,1729.98303222656,0.67869096318334,1813.25,144700.647935279,10809.8088289196,110466.780874195,0.0747046332076862,247.964845980021,109.282142480963,53.4149749075416
"4-7","Olopa","Chiquimula",202.383609536844,1144.32830144615,1682.384765625,0.69432684165961,1758,107173.24756648,0,63884.9157640635,0,108.919128163972,119.15058903612,48.9853358567729
"4-8","Quetzaltepeque","Chiquimula",303.14113584609,1038.0334860824,1892.17749023438,0.667934575884367,1702,123820.01310053,29176.9115857031,52696.4675016701,0.235639706821985,241.967780957771,99.2916494666408,26.5361296609489
"4-9","San Jacinto","Chiquimula",185.870045265407,773.076451701716,1301.3203125,0.311170212765957,NA,34488.8537357634,7894.11696385337,17607.5231566363,0.228888933924398,68.8273611004736,99.9054606471987,34.2777779886679
"5-1","El Jicaro","El Progreso",239.602433281297,530.683763222441,1229.17114257812,0.672559569561875,1463,57783.8653052723,25514.6729722674,28574.1797200165,0.441553586584652,119.554974423622,56.003740005469,55.853835457793
"5-2","Guastatoya","El Progreso",268.81642539885,708.519183986633,1789.18994140625,0.566725197541703,1267,105862.785613589,23981.3043313837,61907.8832393091,0.226531960144316,208.759171067108,41.0365849525189,44.2366293034147
"5-3","Morazan","El Progreso",457.656933049307,853.895457226502,2639.57470703125,0.661011624253849,1380.5,145732.735867139,41621.3831648474,88382.4208528093,0.2856007808897,293.425539732806,33.6971374339624,38.2797901135057
"5-4","San Agustin Acasaguastlan","El Progreso",654.635146003266,1027.28653965286,2934.48754882812,0.713280562884784,1451.25,218817.852294964,75696.3283905508,120923.518313644,0.345933056177303,313.590860685869,53.0399023791909,56.0871155415976
"5-5","San Antonio La Paz","El Progreso",249.460571657824,1110.22679907027,1853.64172363281,0.472303206997085,1192.5,84688.0651783469,19132.6507632054,28744.5529991447,0.22591909170334,126.711439875992,20.3645852456504,23.582389169441
"5-6","San Cristobal Acasaguastlan","El Progreso",764.900759900361,1223.83756085871,2963.47778320312,0.853375055878409,1454.5,74984.2610601787,13873.9932815045,61110.2677786742,0.185025405136285,206.584400284093,67.9086563870397,61.708962285823
"5-7","Sanarate","El Progreso",204.314674925091,800.147861683913,1474.09143066406,0.400264637777043,1195.8,173791.405814396,42479.0459899811,82283.724683463,0.244425469665327,277.863629098319,25.1711429407888,29.8042542390837
"5-8","Sansare","El Progreso",271.518469220999,1018.83941740593,1954.96655273438,0.730117340286832,1432,81406.8259285972,16533.1573818909,43338.6455462823,0.20309301085381,141.17422769098,33.1129500591314,33.923040959791
"6-1","Escuintla","Escuintla",425.576661550749,515.262419702976,3516.37109375,0.576425986558676,892,230299.647696944,116990.398311129,72898.6447787802,0.507992085446344,534.021750016936,38.246509690581,17.9535031483833
"6-10","San Vicente Pacaya","Escuintla",486.335813286626,1117.04270830499,2567.23901367188,0.765249537892791,1029,73980.7998742207,5727.92401371412,29325.5524992463,0.0774244672057143,149.69319686366,25.695151600753,11.6389413493277
"6-11","Santa Lucia Cotzumalguapa","Escuintla",183.972045226271,259.115128185843,936.433288574219,0.336121377163976,819.166666666667,252907.322574064,50166.9368809985,104041.679717746,0.198360950447795,473.23724756136,59.0308799242099,23.198052208828
"6-13","Siquinala","Escuintla",132.260345428619,412.771421803056,856.626953125,0.658407079646018,833,87401.1986348641,29850.2430897301,40450.6285766145,0.341531278242938,103.976448337606,53.4842057737413,26.088342111303
"6-14","Nueva Concepcion","Escuintla",27.5232958383773,42.9460534919201,163.457489013672,0.158874421043433,714.615384615385,433341.325494663,116724.853826052,288129.630784592,0.269360079361944,1055.94327916991,84.1018238014087,43.4806376488465
"6-2","Guanagazapa","Escuintla",305.494704236734,241.31224456675,1911.38452148438,0.495033112582781,767.6,169843.740424883,19814.4636926785,72569.0484363177,0.116662902283654,390.730470383666,38.1289843784378,13.9619699966049
"6-3","Iztapa","Escuintla",4.37890048076895,8.49965529951917,34.5339546203613,0.138473053892216,684.666666666667,71453.0916505363,27522.9592106586,25473.4962012103,0.385189200003664,122.893080006695,66.6520448634644,39.3198479313978
"6-4","La Democracia","Escuintla",59.1222530664693,102.121779657598,288.329528808594,0.287543655413271,741.5,132566.965369711,28648.0954761027,64188.5724685049,0.216102823174742,237.466961553335,60.2560569784813,38.8402092400513
"6-5","La Gomera","Escuintla",20.5737356091938,26.7307768884541,121.899688720703,0.205425430210325,693.1,467260.669199655,45716.3336333024,257832.065918998,0.097839036423946,771.781987782906,73.0689145119241,50.1633848299908
"6-6","Masagua","Escuintla",36.6938929612309,56.7025196575924,188.172210693359,0.335799424578709,708.166666666667,234578.708441383,60396.0592468463,97544.7185099169,0.257466074598745,448.827212481251,56.0781550893528,37.1273883374811
"6-8","Palin","Escuintla",404.955460649351,1213.48067881715,3610.5185546875,0.753415300546448,990,47061.2491203414,46461.4882172062,599.760903135252,0.987255737696176,134.089934555027,25.4139105407895,13.711017814004
"6-9","Puerto San Jose","Escuintla",8.63880875139498,16.0045421012759,68.7339248657227,0.239624119028974,691.5,231759.880991618,49255.6026489343,99919.1574174556,0.212528598298321,354.779758945231,74.2996239812785,47.7723740661009
"7-1","Amatitlan","Guatemala",208.050560500825,1422.7771706829,2335.14916992188,0.322222222222222,1014,100505.737991399,46517.4000300393,22070.4694100357,0.46283327658387,91.683588213759,19.3952043656206,6.30903496430283
"7-10","San Juan Sacatepequez","Guatemala",344.315436311182,1461.28457544668,2209.49194335938,0.639879959986662,1151.5,169515.993951153,41881.8965164513,67364.9458198725,0.247067521714322,275.97504260057,10.836083750997,4.03589379605527
"7-11","San Miguel Petapa","Guatemala",33.2864187246155,1269.95005492387,1440.50207519531,0.143478260869565,NA,25847.8792869756,24537.5678463857,1310.31144058991,0.949306810588126,21.2538504030052,11.8412447042729,4.55516768465589
"7-12","San Pedro Ayampuc","Guatemala",235.894908445838,1108.78811898873,1618.01196289062,0.626348228043143,1186,51678.3146602958,0,27382.8426275689,0,119.178787046835,8.86179293584716,13.9655864930552
"7-13","San Pedro Sacatepequez","Guatemala",351.759921708031,1741.31658086714,2253.18823242188,0.642384105960265,1045,46192.0979127012,19053.2158621161,17863.5838170614,0.412477820300021,41.7364430789191,10.3203105320704,3.97275446801487
"7-14","San Raymundo","Guatemala",298.753046798553,1291.14347489937,1794.72888183594,0.519838056680162,1128,65942.6150646263,14223.3946834926,30919.716319282,0.215693518820161,113.597184748083,12.328486717393,9.86545867359114
"7-15","Santa Catarina Pinula","Guatemala",113.901537076764,1810.06252712229,2025.73962402344,0.46875,1191,42716.3028594596,14740.5324505572,18715.3914869997,0.345079781343784,49.6718721840656,4.5152635745337,0
"7-16","Villa Canales","Guatemala",284.247394731463,1291.39476963542,2543.009765625,0.453465893399613,1106.25,221788.494713357,108388.484072999,101715.480263694,0.488702014110705,333.249562114179,7.50271598845008,0
"7-17","Villa Nueva","Guatemala",136.463163323854,1440.03985697938,2011.63500976562,0.0571776155717762,1106,92344.4535483304,68513.7405432172,16353.9738041613,0.741936715315112,75.7099639851609,10.1732792150145,1.88332590931863
"7-2","Chinautla","Guatemala",130.403156005371,1372.88293394016,1669.7431640625,0.478547854785479,1071,54416.8700666761,18985.5378978428,5870.08199646197,0.348890663402363,55.6107437662946,5.08233780794873,7.2379782780805
"7-3","Chuarrancho","Guatemala",237.535195948547,835.423911155365,1466.85009765625,0.348837209302326,1171,61830.1331909214,5081.2270683114,36591.0844209134,0.0821804321951143,106.547409594135,19.1796215232987,19.5621646732777
"7-4","Ciudad de Guatemala","Guatemala",110.764656962252,1465.73363699042,1878.41955566406,0.244116473873155,1071,230256.968616695,137365.934493862,79632.0108713465,0.596576665275798,230.919249211464,0,0
"7-5","Fraijanes","Guatemala",195.444469000758,1650.10105878512,2005.23168945312,0.721105527638191,1113,56285.4509964197,12002.3269303796,14875.7068531652,0.213240308426116,110.211970598758,10.8063508095783,0.0586349789280744
"7-6","Mixco","Guatemala",165.553885016283,1607.81550643997,2212.453125,0.123661148977605,1203,92225.0063414231,52170.3290910254,17193.9107816264,0.565685286026302,94.6332654440037,6.35248287947898,0
"7-7","Palencia","Guatemala",343.379128525061,1459.86909375096,2395.02661132812,0.716959064327485,1143.75,126436.76839202,20943.4682001606,55273.1984747876,0.165643811262441,236.084687688669,8.07731635196987,7.91299637334351
"7-8","San Jose del Golfo","Guatemala",144.508717920529,852.878016604945,1268.69458007812,0.468468468468468,1141,50381.0512126344,0,36962.2411077457,0,71.5053919821468,15.4606806157662,20.0118784733733
"7-9","San Jose Pinula","Guatemala",268.112209821561,1929.81109769674,2559.14599609375,0.813827160493827,1170,137302.289729285,3818.74490040832,80190.0873854939,0.0278126818419243,186.837925642437,7.96843335164122,4.05928187479175
"8-1","Aguacatan","Huehuetenango",580.130353008513,2264.81632898729,3350.77954101562,0.451915559030493,719,147052.731741013,0,125768.401095638,0,235.017941680827,105.160156188647,13.2878562789025
"8-10","Malacatancito","Huehuetenango",146.555039327877,1923.54302263933,2431.060546875,0.131468237273875,1174,339990.593157757,40255.9686077931,286257.409050362,0.118403183552535,436.202471847662,112.588098720873,0
"8-11","Nenton","Huehuetenango",557.770739388431,1508.5609248967,3092.36987304688,0.549461641991925,918,324934.238784875,0,198547.33067888,0,815.288904548773,176.380698702918,25.1137341696055
"8-13","San Antonio Huista","Huehuetenango",309.14652384047,1465.00566297632,2278.07495117188,0.886530612244898,967,103007.102878252,0,82168.9582631353,0,111.680301577166,171.996632944204,8.58234888847874
"8-14","San Gaspar Ixchil","Huehuetenango",186.971406244226,1791.11778875447,2322.89404296875,0.409313725490196,NA,47106.4091233844,11121.3195716722,35985.0895517123,0.236089308835713,37.3734672458984,151.453454607661,0
"8-15","San Ildefonso Ixtahuacan","Huehuetenango",325.55034179587,1814.74667868642,2889.17431640625,0.335342077277561,1123.33333333333,196762.772964672,22709.1934197438,139162.693794363,0.115414074916606,259.382453135721,154.285380361933,0
"8-16","San Juan Atitan","Huehuetenango",361.890914157431,2925.28117859772,3771.22924804688,0.426877470355731,0,37416.0474915172,0,18421.7068574925,0,69.8721936792228,147.733960678383,2.72066124566727
"8-17","San Juan Ixcoy","Huehuetenango",448.271043889757,2217.03197042885,3080.13549804688,0.830640958832725,532.5,104007.735262615,0,84082.9536874143,0,175.802816924032,136.693680986483,28.0048320740226
"8-18","San Mateo Ixtatan","Huehuetenango",624.681308187447,1993.41122272349,2971.55297851562,0.840628984275393,671.333333333333,161502.935610195,0,106948.877185254,0,429.598374470145,161.585889934597,48.7480856978531
"8-19","San Miguel Acatan","Huehuetenango",407.348507832032,2070.80275142744,2974.53051757812,0.714663143989432,536.5,82065.9808323429,0,63511.5589083251,0,138.790597065021,159.313505072752,29.1392718283383
"8-2","Chiantla","Huehuetenango",487.028339586288,2788.77547154815,3598.06323242188,0.491400931565747,319.142857142857,305106.595269712,18134.7040819196,257253.382860488,0.059437273277848,511.670047171442,125.129551356103,7.35940347511776
"8-20","San Pedro Necta","Huehuetenango",334.196119610089,1927.84500179887,2761.36987304688,0.979511426319937,1106.5,75459.4807406573,0,72631.5709125683,0,115.468126901036,160.400904665412,3.06117898068537
"8-21","San Pedro Soloma","Huehuetenango",407.458050523223,2363.59547810091,3077.58374023438,0.838141025641026,533.5,70417.5329605239,0,61176.1527036455,0,113.976120730769,147.243209488745,34.0194940301341
"8-22","San Rafael La Independencia","Huehuetenango",156.780856310317,2709.66175696163,3072.978515625,0.722007722007722,NA,29365.0363497701,0,7266.88854970047,0,47.4261962850165,159.335218368822,35.3904363321138
"8-23","San Rafael Petzal","Huehuetenango",299.057286777234,2095.41710635988,2893.9580078125,0.714285714285714,NA,34351.8005067563,4625.71472935757,28330.7451508711,0.134657126005602,36.9589670808745,150.018697815238,0
"8-24","San Sebastian Coatan","Huehuetenango",506.001298346356,2464.6727059593,7416.927734375,0.656267409470752,0,139579.281860115,0,112703.304910499,0,163.500594859627,166.27603086949,33.6402904175491
"8-25","San Sebastian Huehuetenango","Huehuetenango",546.363934484969,2904.45102557446,3822.60693359375,0.180995475113122,0,90564.2459427417,270.101203461444,48237.0898591738,0.00298242646035183,121.024233940874,138.350845371281,0.4124974972971
"8-26","Santa Ana Huista","Huehuetenango",124.502994652586,803.617382717468,1403.11560058594,0.256716417910448,957.5,128365.148958129,0,94298.7453913653,0,214.303465854214,180.809710987987,8.30487102482642
"8-27","Santa Barbara","Huehuetenango",193.015031494355,2021.0331074574,2554.76342773438,0.435127478753541,1191,123093.514523411,16059.9971495421,95594.8490422384,0.130469888781084,161.728529419077,137.295981270492,0
"8-28","Santa Cruz Barillas","Huehuetenango",534.086121808431,696.158626247708,8874.6650390625,0.711068318821165,939.538461538462,219579.068695008,0,128722.481539145,0,1091.23171825104,143.960204366586,53.8718890696761
"8-29","Santa Eulalia","Huehuetenango",671.464709839595,1579.82610814445,12100.4814453125,0.819465844889574,838.2,165892.473755791,0,135734.094900788,0,356.417026956589,137.036940158892,42.134393721865
"8-3","Colotenango","Huehuetenango",278.707166104192,2297.64652482039,2909.8896484375,0.858712715855573,1193,59537.2718493893,12032.5497973334,43338.4135339752,0.202101127975296,58.2484625944775,154.44631191129,0
"8-30","Santiago Chimaltenango","Huehuetenango",284.470828927748,2272.53484999425,3012.87353515625,0.969441517386723,NA,65547.9386921289,0,41231.6453961855,0,86.7917520796211,155.384288734838,8.28857200926525
"8-31","Tectitan","Huehuetenango",442.062150905494,1747.03613911315,2991.3623046875,0.371610169491525,1059,137377.437559997,0,98108.6704028292,0,216.159307994761,177.041621343352,20.0533075151319
"8-32","Todos Santos Cuchumatan","Huehuetenango",468.896752831465,3113.28974296451,5061.48095703125,0.352146814404432,228,145034.906022869,0,123259.545374464,0,264.241636519204,144.45324966313,13.4518504224367
"8-4","Concepcion Huista","Huehuetenango",688.199588646204,2304.75037210586,10831.5927734375,0.760364842454395,NA,87549.8550084089,0,69297.029614428,0,110.749751690538,157.129977429388,16.7155233291456
"8-5","Cuilco","Huehuetenango",568.259656599892,2102.37852347439,4486.21923828125,0.639663865546218,933.75,299113.543745826,5266.79712952489,261762.367742526,0.0176080195619641,544.564672183459,169.780361122077,0
"8-6","Huehuetenango","Huehuetenango",203.379156670261,1887.97663110894,2647.02587890625,0.0769620253164557,1143.5,117488.84059711,6423.73531745481,72017.317436761,0.0546752805186234,181.411376987921,111.15358517609,3.1881802058119
"8-7","Jacaltenango","Huehuetenango",439.834442317248,1323.02431097532,2462.41772460938,0.591944886062533,1041.5,107769.542647529,0,80534.572911694,0,172.564400634933,168.015996240675,19.2514859602219
"8-8","La Democracia","Huehuetenango",397.120275966591,1172.2441479795,2670.84692382812,0.516839378238342,1006.66666666667,147247.284832473,37238.1373863706,73614.1038115694,0.252895239655777,283.003344233661,170.169350737858,0
"8-9","La Libertad","Huehuetenango",434.603765124438,1390.82164406439,2770.1376953125,0.685024154589372,1020,98918.8368732722,26736.9725714738,70453.238459205,0.270292023406294,94.5648506917767,171.897077628009,0
"9-1","El Estor","Izabal",420.693795157371,413.797049021338,2542.08764648438,0.823485871032351,1667.40740740741,354261.288696149,0,261350.475549257,0,2113.26152777347,109.895345538554,88.0729134245949
"9-2","Livingston","Izabal",214.049053313523,189.003984610735,1095.32971191406,0.815983500902294,1668.45833333333,436883.237520546,69905.0458173196,294674.683849954,0.160008532746766,1779.03754833884,158.723632342451,145.845455514736
"9-3","Los Amates","Izabal",259.971173076743,300.257973827523,1474.8251953125,0.616916732473458,1682.30769230769,413179.704873977,67996.5031201672,329196.974882741,0.164568836073172,1048.24749237314,149.331296646616,98.9511632834383
"9-4","Morales","Izabal",269.808080106873,237.55676325776,1313.1552734375,0.561159465340379,1680,284958.412072122,70725.3370616999,164683.710355192,0.248195294700756,1326.73636720032,178.19162022291,131.095049538467
"9-5","Puerto Barrios","Izabal",213.143418220424,125.958622159163,1270.23120117188,0.837518805693785,1629.125,391826.614903181,58533.3215543951,280738.381498079,0.149385772502612,1804.48953344719,190.382757858951,153.338664963748
